Year Plot,Plot,community,year,slope,Pos,Maint,RowCol,Herb,Mix,native_species_richness,total_native_cover,NN.Cov,ACMGLA,ACMSTR,ARTCAL,CASEXS,CIROCC,DEIFAS,ENCCAL,ERIFAS,ESCCAL,EUCCHR,GRICAM,ISOMEN,LEYCON,LUPMIC,LUPSUC,MALSAX,MIRCAL,PHACIC,PLAERE,SALAPI,SALCOL,STIPUL,photo_cwm,wue_cwm,sla_cwm,N_cwm,seed_cwm,rdiam_cwm,rmf_cwm,srl_cwm,rtd_cwm,multivariate_FDis,photo_fd,wue_fd,sla_fd,N_fd,seed_fd,rdiam_fd,rmf_fd,srl_fd,rtd_fd
2014 GLGrassLSouthWest13_W,GLGrassLSouthWest13_W,GL,2014,South,West,L,13,W,Grass,1,4.166666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassLSouthWest61_S,GLGrassLSouthWest61_S,GL,2014,South,West,L,61,S,Grass,1,4.166666667,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassLSouthWest72_S,GLGrassLSouthWest72_S,GL,2014,South,West,L,72,S,Grass,1,8.333333333,8.333333333,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassLSouthWest72_W,GLGrassLSouthWest72_W,GL,2014,South,West,L,72,W,Grass,1,4.166666667,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB11_S,GLGrassMNorthLB11_S,GL,2014,North,LB,M,11,S,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB11_W,GLGrassMNorthLB11_W,GL,2014,North,LB,M,11,W,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB13_S,GLGrassMNorthLB13_S,GL,2014,North,LB,M,13,S,Grass,2,54.16666667,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,50,26.82381095,60.75496235,95.49324347,4.173076923,0.003664615,0.357756923,0.541170586,127.9287887,0.08091915,0.413929088,0.081304909,0.063727929,0.202554438,0.124783952,0.034253371,0.045674523,0.19264096,0.07787124,0.240067267
2014 GLGrassMNorthLB13_W,GLGrassMNorthLB13_W,GL,2014,North,LB,M,13,W,Grass,2,37.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,27.96997457,63.7063617,112.0451203,3.916666667,0.00323,0.374991111,0.566400979,112.0346807,0.088163831,1.295444737,0.254454252,0.199444816,0.633920369,0.390527553,0.107200366,0.14294434,0.602894855,0.243708141,0.751321633
2014 GLGrassMNorthLB23_S,GLGrassMNorthLB23_S,GL,2014,North,LB,M,23,S,Grass,1,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB23_W,GLGrassMNorthLB23_W,GL,2014,North,LB,M,23,W,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB31_S,GLGrassMNorthLB31_S,GL,2014,North,LB,M,31,S,Grass,1,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLB31_W,GLGrassMNorthLB31_W,GL,2014,North,LB,M,31,W,Grass,1,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower11_S,GLGrassMNorthLower11_S,GL,2014,North,Lower,M,11,S,Grass,1,58.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower13_S_1,GLGrassMNorthLower13_S_1,GL,2014,North,Lower,M,13,S,Grass,1,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower13_S_2,GLGrassMNorthLower13_S_2,GL,2014,North,Lower,M,13,S,Grass,2,54.16666667,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,8.333333333,25.86798474,78.11581702,159.4690722,3.86,0.0017316,0.424904667,0.58863457,110.5904154,0.067134751,1.649718791,0.062705577,0.569084658,1.218639935,0.274150342,0.234899718,0.276841022,0.606945161,0.156445776,0.555755804
2014 GLGrassMNorthLower13_W_1,GLGrassMNorthLower13_W_1,GL,2014,North,Lower,M,13,W,Grass,1,12.5,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower13_W_2,GLGrassMNorthLower13_W_2,GL,2014,North,Lower,M,13,W,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,25.46,90.28,205.43,3.6,0.000356,0.473116667,0.625323304,95.85267835,0.059394087,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower21_S,GLGrassMNorthLower21_S,GL,2014,North,Lower,M,21,S,Grass,3,25,8.333333333,0,0,4.166666667,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,16.66666667,23.98047912,68.56221087,101.598165,3.81,0.00289525,0.369907778,0.565217861,125.9261685,0.079623502,1.490592861,0.724396547,0.45186066,0.393904024,0.51549637,0.170714211,0.110511769,0.581147718,0.162815895,0.545985616
2014 GLGrassMNorthLower21_W,GLGrassMNorthLower21_W,GL,2014,North,Lower,M,21,W,Grass,1,20.83333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower23_S_1,GLGrassMNorthLower23_S_1,GL,2014,North,Lower,M,23,S,Grass,1,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower23_W_1,GLGrassMNorthLower23_W_1,GL,2014,North,Lower,M,23,W,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower23_W_2,GLGrassMNorthLower23_W_2,GL,2014,North,Lower,M,23,W,Grass,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower31_S,GLGrassMNorthLower31_S,GL,2014,North,Lower,M,31,S,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower31_W,GLGrassMNorthLower31_W,GL,2014,North,Lower,M,31,W,Grass,1,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,25.46,90.28,205.43,3.6,0.000356,0.473116667,0.625323304,95.85267835,0.059394087,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower33_S_1,GLGrassMNorthLower33_S_1,GL,2014,North,Lower,M,33,S,Grass,1,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower33_S_2,GLGrassMNorthLower33_S_2,GL,2014,North,Lower,M,33,S,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthLower33_W_1,GLGrassMNorthLower33_W_1,GL,2014,North,Lower,M,33,W,Grass,1,4.166666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper11_S,GLGrassMNorthUpper11_S,GL,2014,North,Upper,M,11,S,Grass,1,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper11_W,GLGrassMNorthUpper11_W,GL,2014,North,Upper,M,11,W,Grass,1,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper12_S,GLGrassMNorthUpper12_S,GL,2014,North,Upper,M,12,S,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper12_W,GLGrassMNorthUpper12_W,GL,2014,North,Upper,M,12,W,Grass,1,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper13_S,GLGrassMNorthUpper13_S,GL,2014,North,Upper,M,13,S,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper13_W,GLGrassMNorthUpper13_W,GL,2014,North,Upper,M,13,W,Grass,1,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper21_W,GLGrassMNorthUpper21_W,GL,2014,North,Upper,M,21,W,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper22_S,GLGrassMNorthUpper22_S,GL,2014,North,Upper,M,22,S,Grass,1,4.166666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMNorthUpper22_W,GLGrassMNorthUpper22_W,GL,2014,North,Upper,M,22,W,Grass,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast11_S,GLGrassMSouthEast11_S,GL,2014,South,East,M,11,S,Grass,2,29.16666667,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,28.96360452,53.47252512,142.7933464,4.203333333,0.001722333,0.387857778,0.626728324,151.981584,0.059130546,1.440503965,0.212069813,0.166264282,0.76989341,0.027336929,0.196628871,0.11251798,0.855892378,0.113728767,0.782394967
2014 GLGrassMSouthEast11_W,GLGrassMSouthEast11_W,GL,2014,South,East,M,11,W,Grass,1,16.66666667,8.333333333,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast13_S,GLGrassMSouthEast13_S,GL,2014,South,East,M,13,S,Grass,3,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,4.166666667,29.0760399,54.5152653,153.3777031,4.148333333,0.0015305,0.370911111,0.607912787,170.9381029,0.057452431,1.251529818,0.144651647,0.165350855,0.462902532,0.057602814,0.120173507,0.165480546,0.901308601,0.195156129,0.486393299
2014 GLGrassMSouthEast13_W,GLGrassMSouthEast13_W,GL,2014,South,East,M,13,W,Grass,1,8.333333333,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast21_S,GLGrassMSouthEast21_S,GL,2014,South,East,M,21,S,Grass,2,12.5,12.5,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,28.96360452,53.47252512,142.7933464,4.203333333,0.001722333,0.387857778,0.626728324,151.981584,0.059130546,1.440503966,0.212069813,0.166264282,0.76989341,0.027336929,0.196628871,0.11251798,0.855892378,0.113728767,0.782394967
2014 GLGrassMSouthEast21_W,GLGrassMSouthEast21_W,GL,2014,South,East,M,21,W,Grass,2,16.66666667,12.5,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,28.34269386,55.07177948,129.7269299,4.215,0.0022405,0.37904,0.60344661,147.1604433,0.064034346,1.620566961,0.23857854,0.187047318,0.866130086,0.030754045,0.22120748,0.126582727,0.962878925,0.127944863,0.880194338
2014 GLGrassMSouthEast23_S,GLGrassMSouthEast23_S,GL,2014,South,East,M,23,S,Grass,1,29.16666667,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast23_W,GLGrassMSouthEast23_W,GL,2014,South,East,M,23,W,Grass,1,4.166666667,4.166666667,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast32_W,GLGrassMSouthEast32_W,GL,2014,South,East,M,32,W,Grass,2,20.83333333,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,27.22505466,57.95043732,106.2073802,4.236,0.0031732,0.363168,0.561539525,138.48239,0.072861186,1.037162855,0.152690265,0.119710283,0.554323255,0.019682589,0.141572787,0.081012946,0.616242512,0.081884712,0.563324376
2014 GLGrassMSouthEast42_S,GLGrassMSouthEast42_S,GL,2014,South,East,M,42,S,Grass,2,62.5,8.333333333,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,58.33333333,26.7779644,60.63690638,94.8311684,4.183333333,0.003682,0.357067556,0.54016137,128.564553,0.080629363,0.362724527,0.071247191,0.055844549,0.177497703,0.109347715,0.030016102,0.040024415,0.168810559,0.06823828,0.210370057
2014 GLGrassMSouthEast42_W,GLGrassMSouthEast42_W,GL,2014,South,East,M,42,W,Grass,2,16.66666667,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,8.333333333,28.71498093,65.62477128,122.8038402,3.75,0.0029475,0.386193334,0.582800734,101.7035106,0.092872873,1.45737533,0.286261033,0.224375418,0.713160415,0.439343497,0.120600411,0.160812382,0.678256712,0.274171659,0.845236837
2014 GLGrassMSouthEast43_S,GLGrassMSouthEast43_S,GL,2014,South,East,M,43,S,Grass,1,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthEast43_W,GLGrassMSouthEast43_W,GL,2014,South,East,M,43,W,Grass,1,58.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest11_S,GLGrassMSouthWest11_S,GL,2014,South,West,M,11,S,Grass,1,8.333333333,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest13_S,GLGrassMSouthWest13_S,GL,2014,South,West,M,13,S,Grass,1,4.166666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest13_W,GLGrassMSouthWest13_W,GL,2014,South,West,M,13,W,Grass,1,12.5,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest51_S,GLGrassMSouthWest51_S,GL,2014,South,West,M,51,S,Grass,1,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest61_S,GLGrassMSouthWest61_S,GL,2014,South,West,M,61,S,Grass,2,8.333333333,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,28.34269386,55.07177948,129.7269299,4.215,0.0022405,0.37904,0.60344661,147.1604433,0.064034346,1.620566961,0.23857854,0.187047318,0.866130086,0.030754045,0.22120748,0.126582727,0.962878925,0.127944863,0.880194338
2014 GLGrassMSouthWest61_W,GLGrassMSouthWest61_W,GL,2014,South,West,M,61,W,Grass,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest63_S,GLGrassMSouthWest63_S,GL,2014,South,West,M,63,S,Grass,1,8.333333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest63_W,GLGrassMSouthWest63_W,GL,2014,South,West,M,63,W,Grass,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2014 GLGrassMSouthWest72_S,GLGrassMSouthWest72_S,GL,2014,South,West,M,72,S,Grass,2,16.66666667,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,27.41132786,57.47066101,110.1273052,4.2325,0.00301775,0.365813334,0.568524039,139.9287322,0.071390046,1.215425221,0.178933905,0.140285488,0.649597564,0.023065534,0.16590561,0.094937046,0.722159194,0.095958647,0.660145754
2014 GLGrassMSouthWest72_W,GLGrassMSouthWest72_W,GL,2014,South,West,M,72,W,Grass,2,16.66666667,0,0,0,0,0,0,12.5,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,30.39156939,55.55051231,165.4646345,3.9475,0.0010395,0.40907,0.662968814,138.8953991,0.06374221,1.421640983,0.03576187,0.308567052,0.114727253,0.306442089,0.075455302,0.025672241,0.21346666,0.301587391,1.294073381
2015 CSSAllHNorthLower11_W,CSSAllHNorthLower11_W,CSS,2015,North,Lower,H,11,W,All,4,87.5,0,0,0,4.166666667,0,0,0,16.66666667,45.83333333,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,16.98728313,70.81805665,86.23281484,3.443333333,0.000683738,0.359168805,0.535572837,224.5799892,0.049249292,1.858073284,0.326335096,0.842085894,0.691657014,0.701833802,0.054872183,0.181652246,0.607469227,0.634721896,0.479759034
2015 CSSAllHNorthLower12_W,CSSAllHNorthLower12_W,CSS,2015,North,Lower,H,12,W,All,2,83.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,20.83333333,0,0,18.38645284,56.56344811,102.3460875,3.395,0.001335625,0.363288736,0.482288213,311.1336695,0.036551829,2.154278452,0.745783035,1.283293029,0.651932539,0.643638223,0.103124024,0.258868486,0.811662426,0.85088035,0.371692609
2015 CSSAllHNorthLower21_W,CSSAllHNorthLower21_W,CSS,2015,North,Lower,H,21,W,All,3,104.1666667,0,0,0,0,0,0,4.166666667,0,29.16666667,0,0,0,0,0,0,0,0,0,70.83333333,0,0,0,0,20.68001663,44.2152093,105.5067986,3.579733333,0.0007106,0.333218359,0.485112615,316.8965247,0.039606843,1.568758711,0.374264868,0.508797493,0.60820921,0.405002066,0.027461888,0.039015984,0.788861522,0.702133701,0.585587243
2015 CSSAllHNorthLower22_W,CSSAllHNorthLower22_W,CSS,2015,North,Lower,H,22,W,All,3,100,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,37.5,0,12.5,0,0,16.92419894,61.60892641,79.34940187,3.075833333,0.000852563,0.350371035,0.521350385,254.2380291,0.046124073,1.917215391,0.513355525,0.789175139,0.707060071,0.532154811,0.068747126,0.144887474,0.809711936,0.802918521,0.615382292
2015 CSSAllHNorthLower31_W,CSSAllHNorthLower31_W,CSS,2015,North,Lower,H,31,W,All,2,100,0,0,0,0,0,0,0,0,58.33333333,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,11.82816081,89.88022437,50.92902658,2.412222222,0.001375958,0.393300158,0.576924269,164.599529,0.052896446,1.379524056,0.542983868,1.056405191,0.139812819,0.353101996,0.167090467,0.311773595,0.265567162,0.337921003,0.195438096
2015 CSSAllHNorthLower32_W,CSSAllHNorthLower32_W,CSS,2015,North,Lower,H,32,W,All,3,100,0,0,0,0,0,0,0,12.5,66.66666667,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,13.84658924,84.94707463,61.86334906,2.863611111,0.001012167,0.379605793,0.568691943,172.3988681,0.053702044,1.347290791,0.379208652,0.95088615,0.332920643,0.467107565,0.121936463,0.268940195,0.18007113,0.294203799,0.159091783
2015 CSSAllHNorthUpper11_W,CSSAllHNorthUpper11_W,CSS,2015,North,Upper,H,11,W,All,2,41.66666667,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,16.82321926,60.2473518,69.48540557,2.982,0.0004661,0.335407282,0.536937525,232.9255877,0.051039099,1.129036776,0.278963,0.399660272,0.464278985,0.316795951,0.0219941,0.015665005,0.517799535,0.503635997,0.4458318
2015 CSSAllHNorthUpper13_W,CSSAllHNorthUpper13_W,CSS,2015,North,Upper,H,13,W,All,5,116.6666667,4.166666667,0,0,0,0,0,4.166666667,0,62.5,0,0,0,0,0,0,0,4.166666667,0,37.5,0,8.333333333,0,0,17.76331818,59.65771684,85.54520471,3.2025,0.000702839,0.350834968,0.528739521,245.4186209,0.047159903,1.895232137,0.517493209,0.653664497,0.824332388,0.579462691,0.056018641,0.14124058,0.759524066,0.73836989,0.57199361
2015 CSSAllHNorthUpper21_W,CSSAllHNorthUpper21_W,CSS,2015,North,Upper,H,21,W,All,4,108.3333333,29.16666667,0,0,0,0,0,4.166666667,0,20.83333333,0,0,0,0,0,0,0,0,0,79.16666667,0,4.166666667,0,0,20.66746235,44.75792597,108.166643,3.602948718,0.000827538,0.337749391,0.480504066,322.9617167,0.038175982,1.533950897,0.393640646,0.577708667,0.550520538,0.399083341,0.026618355,0.074162303,0.754902433,0.676139104,0.504185963
